	word	emotion	association
7594	wait/just a minute	surprise	1
7595	automatic pilot	surprise	1
7596	justle	surprise	1
7597	bad boy	surprise	1
7598	OH	surprise	1
7599	numb	surprise	1
7600	agape	surprise	1
7601	reveal	surprise	1
7602	electroshocking	surprise	1
7603	law	surprise	1
7604	what on earth	surprise	1
7605	you don't say	surprise	1
7606	go figure!	surprise	1
7607	actually	surprise	1
7608	shockproof	surprise	1
7609	buffet	surprise	1
7610	design	surprise	1
7611	surprisable	surprise	1
7612	decently	surprise	1
7613	my foot	surprise	1
7614	damper	surprise	1
7615	burly	surprise	1
7616	fender	surprise	1
7617	astony	surprise	1
7618	shock mount	surprise	1
7619	to receive	surprise	1
7620	battle fatigue	surprise	1
7621	Skinner box	surprise	1
7622	midget submarine	surprise	1
7623	if it wasn't	surprise	1
7624	bless my soul/bless me/well I’m blessed	surprise	1
7625	said	surprise	1
7626	surprisal	surprise	1
7627	wow	surprise	1
7628	convalesce	surprise	1
7629	hunt	surprise	1
7630	haemorrhagic fever	surprise	1
7631	principle of war	surprise	1
7632	lee	surprise	1
7633	shock of someone's life	surprise	1
7634	if you please	surprise	1
7635	heart attack	surprise	1
7636	subpermanent magnetism	surprise	1
7637	crushing	surprise	1
7638	dreary	surprise	1
7639	alleleu	surprise	1
7640	decompression sickness	surprise	1
7641	yell	surprise	1
7642	unforewarned	surprise	1
7643	toxic shock	surprise	1
7644	express	surprise	1
7645	to quit	surprise	1
7646	aghasted	surprise	1
7647	wrinkle your nose	surprise	1
7648	creator	surprise	1
7649	strike a light	surprise	1
7650	aghast	surprise	1
7651	magician	surprise	1
7652	my eye	surprise	1
7653	detonate	surprise	1
7654	intercept	surprise	1
7655	none other (than)	surprise	1
7656	by gum!	surprise	1
7657	await	surprise	1
7658	electric catfish	surprise	1
7659	blotter	surprise	1
7660	thunderstrike	surprise	1
7661	decent	surprise	1
7662	preoccupate	surprise	1
7663	(upon) my word!	surprise	1
7664	god	surprise	1
7665	wonders never cease	surprise	1
7666	#NAME?	surprise	1
7667	strikingly	surprise	1
7668	afterclap	surprise	1
7669	don't tell me	surprise	1
7670	ambuscade	surprise	1
7671	expletive	surprise	1
7672	throw someone for a loop	surprise	1
7673	pooping	surprise	1
7674	pudding	surprise	1
7675	doh	surprise	1
7676	bless my soul!	surprise	1
7677	stranded	surprise	1
7678	knock (or blow) someone's socks off	surprise	1
7679	good grief	surprise	1
7680	stupendous	surprise	1
7681	out of the blue	surprise	1
7682	collide	surprise	1
7683	stupor	surprise	1
7684	recuperate	surprise	1
7685	boys will be boys	surprise	1
7686	resurprise	surprise	1
7687	knockout	surprise	1
7688	no less than	surprise	1
7689	stabilization	surprise	1
7690	decouple	surprise	1
7691	tut-tut	surprise	1
7692	conduction	surprise	1
7693	bivouac	surprise	1
7694	a word hard to spell	surprise	1
7695	undreamed	surprise	1
7696	creep up on/behind sb	surprise	1
7697	raise (a few) eyebrows	surprise	1
7698	glory	surprise	1
7699	vale	surprise	1
7700	emergency	surprise	1
7701	daring	surprise	1
7702	heyday	surprise	1
7703	for goodness' sake	surprise	1
7704	take sb aback	surprise	1
7705	raise your eyebrows	surprise	1
7706	magtig	surprise	1
7707	sneak up (on someone)	surprise	1
7708	creep up on	surprise	1
7709	shock therapy	surprise	1
7710	electric harpoon	surprise	1
7711	shock–head	surprise	1
7712	jump	surprise	1
7713	hold/hang on a minute	surprise	1
7714	microphonics	surprise	1
7715	dazzle	surprise	1
7716	conversationalist	surprise	1
7717	electroshocked	surprise	1
7718	juxtaposition	surprise	1
7719	to show	surprise	1
7720	encouragement	surprise	1
7721	festivity	surprise	1
7722	insane	surprise	1
7723	brush	surprise	1
7724	holy smoke/cow/mackerel etc	surprise	1
7725	tour de force	surprise	1
7726	moi	surprise	1
7727	omg	surprise	1
7728	ruse	surprise	1
7729	to view	surprise	1
7730	to quicken	surprise	1
7731	exclaimed	surprise	1
7732	curious	surprise	1
7733	midsole	surprise	1
7734	catatonic	surprise	1
7735	ho	surprise	1
7736	detonation	surprise	1
7737	crampfish	surprise	1
7738	to right a wrong	surprise	1
7739	earthquake	surprise	1
7740	assassination	surprise	1
7741	tremendously	surprise	1
7742	spoiler	surprise	1
7743	ammonium picrate	surprise	1
7744	words fail me	surprise	1
7745	curve ball	surprise	1
7746	shock front	surprise	1
7747	what the world is coming to	surprise	1
7748	cadaver	surprise	1
7749	gracious	surprise	1
7750	oh	surprise	1
7751	sap	surprise	1
7752	private parts	surprise	1
7753	dawn raid	surprise	1
7754	subreption	surprise	1
7755	curve	surprise	1
7756	millenarian	surprise	1
7757	come upon	surprise	1
7758	to think deeply	surprise	1
7759	discover	surprise	1
7760	shock stall	surprise	1
7761	catch someone in the act	surprise	1
7762	heigh-ho	surprise	1
7763	sidle	surprise	1
7764	claim	surprise	1
7765	if it isn't	surprise	1
7766	a another word for handsome	surprise	1
7767	wither	surprise	1
7768	exclamation	surprise	1
7769	you don't say!	surprise	1
7770	shite	surprise	1
7771	craftastic	surprise	1
7772	aue	surprise	1
7773	pull sb up short	surprise	1
7774	director	surprise	1
7775	whoever	surprise	1
7776	rick	surprise	1
7777	recoil spring	surprise	1
7778	to repeat yourself	surprise	1
7779	the shit	surprise	1
7780	tongueless	surprise	1
7781	MSF	surprise	1
7782	intershock	surprise	1
7783	snub	surprise	1
7784	fright	surprise	1
7785	defibrillation	surprise	1
7786	to remember	surprise	1
7787	zap	surprise	1
7788	wonderstruck	surprise	1
7789	if not	surprise	1
7790	calm	surprise	1
7791	rude	surprise	1
7792	shock wave	surprise	1
7793	signature	surprise	1
7794	good now	surprise	1
7795	have something up your sleeve	surprise	1
7796	manned	surprise	1
7797	proclaim	surprise	1
7798	pornography	surprise	1
7799	rigor	surprise	1
7800	supercritical	surprise	1
7801	ever	surprise	1
7802	My goodness	surprise	1
7803	arrah	surprise	1
7804	quelle surprise	surprise	1
7805	electroshock	surprise	1
7806	eyebrow	surprise	1
7807	admirative	surprise	1
7808	unbeknownst	surprise	1
7809	no shit!	surprise	1
7810	Malapterurus	surprise	1
7811	can't believe	surprise	1
7812	ambush	surprise	1
7813	driving spring	surprise	1
7814	central	surprise	1
7815	underwhelm	surprise	1
7816	gawp	surprise	1
7817	fitted	surprise	1
7818	fun house	surprise	1
7819	fancy	surprise	1
7820	pituitary	surprise	1
7821	simulate	surprise	1
7822	chorus	surprise	1
7823	spoilery	surprise	1
7824	electrohydraulic	surprise	1
7825	saying	surprise	1
7826	salamander	surprise	1
7827	to value	surprise	1
7828	hit sb between the eyes	surprise	1
7829	Godsokers	surprise	1
7830	gaze	surprise	1
7831	jaw–dropping	surprise	1
7832	bedad	surprise	1
7833	caramba	surprise	1
7834	shockie	surprise	1
7835	tongue	surprise	1
7836	cracky	surprise	1
7837	Hughes	surprise	1
7838	rubber	surprise	1
7839	Lordy	surprise	1
7840	ejaculate	surprise	1
7841	sirree	surprise	1
7842	contrecoup	surprise	1
7843	camisado	surprise	1
7844	Blue	surprise	1
7845	by gum	surprise	1
7846	reinforcer	surprise	1
7847	meizoseismal	surprise	1
7848	rebound	surprise	1
7849	resilient	surprise	1
7850	sally	surprise	1
7851	gasp	surprise	1
7852	to remove	surprise	1
7853	to use for the first time	surprise	1
7854	devil	surprise	1
7855	anterograde	surprise	1
7856	jaw-dropping	surprise	1
7857	raise one's eyebrows (or an eyebrow)	surprise	1
7858	astound	surprise	1
7859	admiration	surprise	1
7860	effluence	surprise	1
7861	trick	surprise	1
7862	factor	surprise	1
7863	heaven's above	surprise	1
7864	stone the crows!	surprise	1
7865	concussation	surprise	1
7866	strangely	surprise	1
7867	raid	surprise	1
7868	 	surprise	1
7869	electrocute	surprise	1
7870	yawn	surprise	1
7871	brother	surprise	1
7872	in-your-face	surprise	1
7873	gangster	surprise	1
7874	bust	surprise	1
7875	conceited	surprise	1
7876	aback	surprise	1
7877	take (someone) by surprise	surprise	1
7878	boilover	surprise	1
7879	guess	surprise	1
7880	assassin	surprise	1
7881	shocker	surprise	1
7882	kicker	surprise	1
7883	cushioned	surprise	1
7884	oleo strut	surprise	1
7885	overtake	surprise	1
7886	stupidly	surprise	1
7887	shatter cone	surprise	1
7888	to talk on and on	surprise	1
7889	overarching	surprise	1
7890	muscle	surprise	1
7891	knock (or hit) someone for six	surprise	1
7892	sit up and take notice	surprise	1
7893	lo	surprise	1
7894	bracket	surprise	1
7895	frighteningly	surprise	1
7896	air blast	surprise	1
7897	pant	surprise	1
7898	subrigid	surprise	1
7899	not bat an eyelid	surprise	1
7900	defining	surprise	1
7901	at this time of night	surprise	1
7902	reclaim	surprise	1
7903	conversation-stopper	surprise	1
7904	bowl	surprise	1
7905	ground	surprise	1
7906	cheat	surprise	1
7907	over	surprise	1
7908	Gawd	surprise	1
7909	take/catch someone by surprise	surprise	1
7910	ye gods!	surprise	1
7911	give a start	surprise	1
7912	chortle	surprise	1
7913	shock treatment	surprise	1
7914	receive	surprise	1
7915	by jingo	surprise	1
7916	dearie me!	surprise	1
7917	blow away someone	surprise	1
7918	(as) big as life	surprise	1
7919	give the game away	surprise	1
7920	livid	surprise	1
7921	electric ray	surprise	1
7922	enfant terrible	surprise	1
7923	bats	surprise	1
7924	imagine	surprise	1
7925	cataplexy	surprise	1
7926	fracking	surprise	1
7927	rug-headed	surprise	1
7928	catatonia	surprise	1
7929	shock absorbent watch	surprise	1
7930	Jeebus	surprise	1
7931	spring	surprise	1
7932	come as a revelation	surprise	1
7933	out of thin air	surprise	1
7934	to verify	surprise	1
7935	distributor	surprise	1
7936	Pearl Harbor	surprise	1
7937	awesome	surprise	1
7938	girl	surprise	1
7939	peritonism	surprise	1
7940	floor	surprise	1
7941	how	surprise	1
7942	to repeat	surprise	1
7943	amnesiac	surprise	1
7944	marvellous	surprise	1
7945	shook	surprise	1
7946	cor	surprise	1
7947	frog boot	surprise	1
7948	ward	surprise	1
7949	percuss	surprise	1
7950	pleistoseist	surprise	1
7951	dolly	surprise	1
7952	phenomenally	surprise	1
7953	(it's a) small world	surprise	1
7954	horror	surprise	1
7955	wit	surprise	1
7956	dirty realism	surprise	1
7957	scandalize	surprise	1
7958	outrageous	surprise	1
7959	amnesia	surprise	1
7960	stratagem	surprise	1
7961	amaze	surprise	1
7962	reverberate	surprise	1
7963	bowl sb over	surprise	1
7964	defibrillator	surprise	1
7965	knock someone sideways	surprise	1
7966	hollo	surprise	1
7967	hullo	surprise	1
7968	no kidding	surprise	1
7969	midnight	surprise	1
7970	eclat	surprise	1
7971	sensational	surprise	1
7972	predominance	surprise	1
7973	lit	surprise	1
7974	algid	surprise	1
7975	heart shock	surprise	1
7976	TSS	surprise	1
7977	aversion therapy	surprise	1
7978	purveyor	surprise	1
7979	liquidity	surprise	1
7980	scandal	surprise	1
7981	Toffler, Alvin	surprise	1
7982	resuscitate	surprise	1
7983	dope	surprise	1
7984	exclamatory	surprise	1
7985	pace	surprise	1
7986	porn	surprise	1
7987	mojo	surprise	1
7988	parrilla	surprise	1
7989	watch	surprise	1
7990	sedate	surprise	1
7991	hoo-ha	surprise	1
7992	to use again	surprise	1
7993	thrill	surprise	1
7994	refraction shooting	surprise	1
7995	cardioversion	surprise	1
7996	paddle	surprise	1
7997	astone	surprise	1
7998	galvanize	surprise	1
7999	really	surprise	1
8000	lurid	surprise	1
8001	to use	surprise	1
8002	heigh	surprise	1
8003	obreptitious	surprise	1
8004	deadbeat	surprise	1
8005	capsheaf	surprise	1
8006	excel	surprise	1
8007	first	surprise	1
8008	flash mob	surprise	1
8009	commando	surprise	1
8010	shockheaded	surprise	1
8011	make your blood curdle	surprise	1
8012	epigram	surprise	1
8013	unamazed	surprise	1
8014	Rommel, Erwin	surprise	1
8015	circumflex	surprise	1
8016	crackerjack	surprise	1
8017	shockingly	surprise	1
8018	abruptly	surprise	1
8019	what, how, why, etc. in the world	surprise	1
8020	draw in	surprise	1
8021	special	surprise	1
8022	cost	surprise	1
8023	jarring	surprise	1
8024	breathtaker	surprise	1
8025	bowl someone over	surprise	1
8026	right to vote	surprise	1
8027	affright	surprise	1
8028	picket	surprise	1
8029	surprise	surprise	1
8030	reflection shooting	surprise	1
8031	great gun	surprise	1
8032	electrify	surprise	1
8033	strippergram	surprise	1
8034	definition	surprise	1
8035	shaken	surprise	1
8036	outpost	surprise	1
8037	element	surprise	1
8038	astounding	surprise	1
8039	say	surprise	1
8040	catch out	surprise	1
8041	Lloyd Webber	surprise	1
8042	superhero	surprise	1
8043	geophone	surprise	1
8044	incomparable	surprise	1
8045	goggle-eyed	surprise	1
8046	glory be!	surprise	1
8047	Incabloc	surprise	1
8048	to stop	surprise	1
8049	amazing	surprise	1
8050	slay	surprise	1
8051	O	surprise	1
8052	sudden	surprise	1
8053	heartstrike	surprise	1
8054	interrobang	surprise	1
8055	goose flesh	surprise	1
8056	aseismic	surprise	1
8057	shell-shocker	surprise	1
8058	throw (sb) a curve (ball)	surprise	1
8059	you mean	surprise	1
8060	concussion	surprise	1
8061	vanguard	surprise	1
8062	Tet Offensive	surprise	1
8063	guignol	surprise	1
8064	from the beginning	surprise	1
8065	épater	surprise	1
8066	ow	surprise	1
8067	come	surprise	1
8068	asphyxia	surprise	1
8069	nap-taking	surprise	1
8070	pull up	surprise	1
8071	magnetosheath	surprise	1
8072	shtum	surprise	1
8073	surprised	surprise	1
8074	galvanic	surprise	1
8075	trap	surprise	1
8076	surfboat	surprise	1
8077	bewilder	surprise	1
8078	to speak well	surprise	1
8079	blip	surprise	1
8080	to take over	surprise	1
8081	Trendelenburg position	surprise	1
8082	quick kick	surprise	1
8083	shazbot	surprise	1
8084	blowhard	surprise	1
8085	humph	surprise	1
8086	apotheosis	surprise	1
8087	third–degree burn	surprise	1
8088	holy moly	surprise	1
8089	upstage	surprise	1
8090	arré	surprise	1
8091	embolism	surprise	1
8092	another example	surprise	1
8093	rivet	surprise	1
8094	beaten	surprise	1
8095	kissogram	surprise	1
8096	to want very much	surprise	1
8097	Jesus	surprise	1
8098	tremendous	surprise	1
8099	booby trap	surprise	1
8100	treat	surprise	1
8101	be in for a shock	surprise	1
8102	bolt from the blue	surprise	1
8103	blow someone's mind	surprise	1
8104	good lack	surprise	1
8105	in all one's born days	surprise	1
8106	invention	surprise	1
8107	accha	surprise	1
8108	no way	surprise	1
8109	catch someone off guard	surprise	1
8110	anaphylaxis	surprise	1
8111	gee	surprise	1
8112	gee whiz	surprise	1
8113	sepsis	surprise	1
8114	arched	surprise	1
8115	astonishment	surprise	1
8116	lo and behold	surprise	1
8117	buzz	surprise	1
8118	shockdog	surprise	1
8119	Manning	surprise	1
8120	combat fatigue	surprise	1
8121	storm trooper	surprise	1
8122	flip out	surprise	1
8123	Haw-Haw	surprise	1
8124	heaven	surprise	1
8125	swounds	surprise	1
8126	bow shock	surprise	1
8127	dashpot	surprise	1
8128	heartikins	surprise	1
8129	jeepers	surprise	1
8130	tantalizing	surprise	1
8131	shock-head	surprise	1
8132	stunner	surprise	1
8133	adzooks	surprise	1
8134	hair	surprise	1
8135	slack-jawed	surprise	1
8136	electric eel	surprise	1
8137	say what	surprise	1
8138	exclaiming	surprise	1
8139	lawks	surprise	1
8140	sickening	surprise	1
8141	I don't know how, what, why, etc.	surprise	1
8142	catch someone on the hop	surprise	1
8143	py korry	surprise	1
8144	better	surprise	1
8145	dead–stroke hammer	surprise	1
8146	crash	surprise	1
8147	synchromesh	surprise	1
8148	guide	surprise	1
8149	family	surprise	1
8150	jostle	surprise	1
8151	trauma	surprise	1
8152	hell’s bells/teeth	surprise	1
8153	to uplift	surprise	1
8154	shock cord	surprise	1
8155	Dale, Sir Henry Hallett	surprise	1
8156	exculpate	surprise	1
8157	regret	surprise	1
8158	haymaker	surprise	1
8159	set (or rock) someone back on their heels	surprise	1
8160	prodigy	surprise	1
8161	tingle	surprise	1
8162	altered	surprise	1
8163	ward-corn	surprise	1
8164	masoola boat	surprise	1
8165	shell-shock	surprise	1
8166	to urinate	surprise	1
8167	practical joke	surprise	1
8168	shock tactic	surprise	1
8169	appal	surprise	1
8170	unsurprised	surprise	1
8171	spontaneously	surprise	1
8172	prude	surprise	1
8173	traumatic	surprise	1
8174	ICD	surprise	1
8175	gee–whiz	surprise	1
8176	take one's breath away	surprise	1
8177	jack-in-the-box	surprise	1
8178	EST	surprise	1
8179	embrittle	surprise	1
8180	torpedo	surprise	1
8181	to use someone	surprise	1
8182	ranger	surprise	1
8183	gad	surprise	1
8184	grief	surprise	1
8185	magic	surprise	1
8186	turn up	surprise	1
8187	defibrillate	surprise	1
8188	day to day	surprise	1
8189	odso	surprise	1
8190	unprepared	surprise	1
8191	to spread out	surprise	1
8192	flush	surprise	1
8193	toxic shock syndrome	surprise	1
8194	nascent	surprise	1
8195	curl	surprise	1
8196	can	surprise	1
8197	perspicuity	surprise	1
8198	revelation	surprise	1
8199	aha	surprise	1
8200	supprise	surprise	1
8201	however	surprise	1
8202	have been around the block (a couple of/a few times)	surprise	1
8203	rejolt	surprise	1
8204	acrobatic	surprise	1
8205	my	surprise	1
8206	gotcha	surprise	1
8207	warm heart	surprise	1
8208	blessed	surprise	1
8209	ist	surprise	1
8210	deary	surprise	1
8211	anaphylactic	surprise	1
8212	how do you like that	surprise	1
8213	hindmost	surprise	1
8214	go on	surprise	1
8215	portent	surprise	1
8216	extracorporeal	surprise	1
8217	scab	surprise	1
8218	buffer	surprise	1
8219	lithotripsy	surprise	1
8220	exclamation mark	surprise	1
8221	benedicite	surprise	1
8222	it's a small world	surprise	1
8223	a kick in the pants (or up the backside)	surprise	1
8224	ashen	surprise	1
8225	ZOMG	surprise	1
8226	bombing raid	surprise	1
8227	bungee cord	surprise	1
8228	take someone aback	surprise	1
8229	shock radio/TV	surprise	1
8230	aw	surprise	1
8231	huh	surprise	1
8232	blinding	surprise	1
8233	extension	surprise	1
8234	bespeak	surprise	1
8235	holy cats	surprise	1
8236	glory be	surprise	1
8237	schlock	surprise	1
8238	dark horse	surprise	1
8239	man	surprise	1
8240	blessing	surprise	1
8241	ridiculously	surprise	1
8242	to use up	surprise	1
8243	bump	surprise	1
8244	remarkably	surprise	1
8245	inveigh	surprise	1
8246	nonplussed	surprise	1
8247	cowabunga	surprise	1
8248	bombshell	surprise	1
8249	algidity	surprise	1
8250	Jove	surprise	1
8251	wisha	surprise	1
8252	(well) I'll be damned!	surprise	1
8253	sacré bleu	surprise	1
8254	septic	surprise	1
8255	sheaf	surprise	1
8256	help	surprise	1
8257	grievous	surprise	1
8258	spring a surprise	surprise	1
8259	masterpiece	surprise	1
8260	stabilizer	surprise	1
8261	grunt	surprise	1
8262	latah	surprise	1
8263	to volunteer	surprise	1
8264	surprise, surprise	surprise	1
8265	pulmotor	surprise	1
8266	by God/gum/Jove etc	surprise	1
8267	to remove debris from raw wool	surprise	1
8268	fitter	surprise	1
8269	too	surprise	1
8270	blabber	surprise	1
8271	Hercules	surprise	1
8272	recoil pad	surprise	1
8273	gross-out	surprise	1
8274	risqué	surprise	1
8275	coup de main	surprise	1
8276	steal	surprise	1
8277	faze	surprise	1
8278	blow sb away	surprise	1
8279	air spring	surprise	1
8280	fegs	surprise	1
8281	bushwhack	surprise	1
8282	obreption	surprise	1
8283	lumme	surprise	1
8284	hypovolemic shock	surprise	1
8285	camphorsulfonic acid	surprise	1
